"","tree_id","tree_code","fp_tree_id","fp_species_name","fp_species_id","fp_genus_name","fp_genus_id","fp_family_name","fp_family_apg_id","sub_plot_code","plot_code","csp_site","csp_tree_code","csp_species","csp_family","csp_full_name","csp_taxon_info","dbh_latest","census_date_latest"
"1129",147,"T147",1105529,"Miconia setulosa",411405,"Miconia",16100,"Melastomataceae",414,"5","ACJ-01",NA,NA,NA,NA,NA,NA,160,"2014.2"
"1130",1006,"T147",634417,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"7","ESP-01",NA,NA,NA,NA,NA,NA,261,"2011.915"
"1131",6716,"T147",1107744,"Cybianthus indet",645028,"Cybianthus",16719,"Primulaceae",288,"6","PAN-03",NA,NA,NA,NA,NA,NA,102,"2014.219"
"1132",7400,"T147",636829,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"5","SPD-01",NA,NA,NA,NA,NA,NA,153,"2011.808"
"1133",9553,"T147",1062517,"Virola sebifera",618421,"Virola",16691,"Myristicaceae",340,"5","SPD-02",NA,NA,NA,NA,NA,NA,135,"2009.033"
"1134",10738,"T147",55418,"Talisia cupularis",582703,"Talisia",24621,"Sapindaceae",409,"7","TAM-05",NA,NA,NA,NA,NA,NA,242,"2011.652"
"1135",11668,"T147",56239,"Tapura acreana",583585,"Tapura",9916,"Dichapetalaceae",192,"7","TAM-06",NA,NA,NA,NA,NA,NA,205,"2011.6725"
"1136",12254,"T147",635338,"Clusia indet",637026,"Clusia",8717,"Clusiaceae",350,"4","TRU-04",NA,NA,NA,NA,NA,NA,332,"2011.575"
"1137",13313,"T147",633131,"Escallonia paniculata",221227,"Escallonia",24934,"Escalloniaceae",456,"4","WAY-01",NA,NA,NA,NA,NA,NA,168,"2011.896"
"1138",10739,"T147.1",55419,"Pourouma minor",501245,"Pourouma",8321,"Urticaceae",378,"7","TAM-05",NA,NA,NA,NA,NA,NA,116,"2011.652"
"1139",148,"T148",1105530,"Miconia setulosa",411405,"Miconia",16100,"Melastomataceae",414,"5","ACJ-01",NA,NA,NA,NA,NA,NA,132,"2014.2"
"1140",1007,"T148",634418,"Symplocos reflexa",580094,"Symplocos",26001,"Symplocaceae",124,"7","ESP-01",NA,NA,NA,NA,NA,NA,0,"2010.066"
"1141",6717,"T148",1107745,"Guarea macrophylla",274972,"Guarea",16284,"Meliaceae",376,"6","PAN-03",NA,NA,NA,NA,NA,NA,106,"2014.219"
"1142",7401,"T148",636830,"Hedyosmum cuatrecazanum",286804,"Hedyosmum",8621,"Chloranthaceae",226,"5","SPD-01",NA,NA,NA,NA,NA,NA,183,"2011.808"
"1143",9554,"T148",1062518,"Mollinedia repanda",418283,"Mollinedia",16494,"Monimiaceae",342,"5","SPD-02",NA,NA,NA,NA,NA,NA,106,"2009.033"
"1144",10740,"T148",55420,"Ouratea indet",645422,"Ouratea",17113,"Ochnaceae",352,"7","TAM-05",NA,NA,NA,NA,NA,NA,138,"2011.652"
"1145",11669,"T148",56240,"Rinorea viridifolia",524671,"Rinorea",26681,"Violaceae",341,"7","TAM-06",NA,NA,NA,NA,NA,NA,135,"2011.6725"
"1146",12255,"T148",635339,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"4","TRU-04",NA,NA,NA,NA,NA,NA,190,"2011.575"
"1147",13314,"T148",633132,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"4","WAY-01",NA,NA,NA,NA,NA,NA,167,"2011.896"
"1148",149,"T149",1105531,"Weinmannia fagaroides",621985,"Weinmannia",9498,"Cunoniaceae",347,"5","ACJ-01",NA,NA,NA,NA,NA,NA,116,"2014.2"
"1149",1008,"T149",634419,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"7","ESP-01",NA,NA,NA,NA,NA,NA,0,"2010.066"
"1150",6718,"T149",1107746,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"6","PAN-03",NA,NA,NA,NA,NA,NA,124,"2014.219"
"1151",7402,"T149",636831,"Elaeagia mariae",198794,"Elaeagia",23474,"Rubiaceae",455,"5","SPD-01",NA,NA,NA,NA,NA,NA,155,"2011.808"
"1152",9555,"T149",1062519,"Tapirira guianensis",583557,"Tapirira",1049,"Anacardiaceae",390,"5","SPD-02",NA,NA,NA,NA,NA,NA,0,"2008.697"
"1153",10741,"T149",55421,"Hebepetalum humiriifolium",286150,"Hebepetalum",15225,"Linaceae",440,"7","TAM-05",NA,NA,NA,NA,NA,NA,255,"2011.652"
"1154",11670,"T149",56241,"Rinorea viridifolia",524671,"Rinorea",26681,"Violaceae",341,"7","TAM-06",NA,NA,NA,NA,NA,NA,0,"2003.679"
"1155",12256,"T149",635340,"Weinmannia multijuga",622043,"Weinmannia",9498,"Cunoniaceae",347,"4","TRU-04",NA,NA,NA,NA,NA,NA,160,"2011.575"
"1156",13315,"T149",633133,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"4","WAY-01",NA,NA,NA,NA,NA,NA,137,"2011.896"
"1157",8189,"T149A",637618,"Mollinedia racemosa",731787,"Mollinedia",16494,"Monimiaceae",342,"5","SPD-01",NA,NA,NA,NA,NA,NA,102,"2011.808"
"1158",15,"T15",1105397,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"1","ACJ-01",NA,NA,NA,NA,NA,NA,260,"2014.2"
"1159",874,"T15",634285,"Clusia trochiformis",124742,"Clusia",8717,"Clusiaceae",350,"1","ESP-01",NA,NA,NA,NA,NA,NA,186,"2011.915"
"1160",3763,"T15",1106848,"Unonopsis spectabilis",607439,"Unonopsis",1245,"Annonaceae",407,"22","PAN-02",NA,NA,NA,NA,NA,NA,187,"2013.241"
"1161",6585,"T15",1107613,"Miconia splendens",411432,"Miconia",16100,"Melastomataceae",414,"1","PAN-03",NA,NA,NA,NA,NA,NA,106,"2014.219"
"1162",7268,"T15",636697,"Pleurothyrium indet",642957,"Pleurothyrium",14648,"Lauraceae",374,"1","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"1163",9422,"T15",1062386,"Caryocar pallidum",99436,"Caryocar",8119,"Caryocaraceae",145,"1","SPD-02","SPD-02","T15","pallidum","Caryocaraceae","Caryocar pallidum","A. C. Sm.",181,"2009.033"
"1164",10288,"T15",55282,"Leonia glycycarpa",351678,"Leonia",26667,"Violaceae",341,"1","TAM-05",NA,NA,NA,NA,NA,NA,0,"2011.652"
"1165",11167,"T15",56093,"Eugenia indet",645144,"Eugenia",16835,"Myrtaceae",408,"1","TAM-06",NA,NA,NA,NA,NA,NA,144,"2011.6725"
"1166",12122,"T15",635206,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"1","TRU-04",NA,NA,NA,NA,NA,NA,281,"2011.575"
"1167",13181,"T15",632999,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"1","WAY-01",NA,NA,NA,NA,NA,NA,111,"2011.896"
"1168",150,"T150",1105532,"Weinmannia fagaroides",621985,"Weinmannia",9498,"Cunoniaceae",347,"5","ACJ-01",NA,NA,NA,NA,NA,NA,149,"2014.2"
"1169",1009,"T150",634420,"Clethra indet",636995,"Clethra",8686,"Clethraceae",147,"7","ESP-01",NA,NA,NA,NA,NA,NA,239,"2011.915"
"1170",6719,"T150",1107747,"Ocotea aciphylla",434334,"Ocotea",14636,"Lauraceae",374,"6","PAN-03",NA,NA,NA,NA,NA,NA,109,"2014.219"
"1171",7403,"T150",636832,"Miconia aulocalyx",410507,"Miconia",16100,"Melastomataceae",414,"5","SPD-01",NA,NA,NA,NA,NA,NA,126,"2011.808"
"1172",9556,"T150",1062520,"Inga killipiana",320119,"Inga",11884,"Fabaceae",423,"5","SPD-02",NA,NA,NA,NA,NA,NA,114,"2009.033"
"1173",10742,"T150",55422,"Minquartia guianensis",416946,"Minquartia",17183,"Olacaceae",316,"7","TAM-05",NA,NA,NA,NA,NA,NA,345,"2011.652"
"1174",11671,"T150",56242,"Celtis schippii",104156,"Celtis",26314,"Cannabaceae",294,"7","TAM-06",NA,NA,NA,NA,NA,NA,288,"2011.6725"
"1175",12257,"T150",635341,"Cyathea caracasana",146822,"Cyathea",22031,"Cyatheaceae",470,"4","TRU-04",NA,NA,NA,NA,NA,NA,135,"2011.575"
"1176",13316,"T150",633134,"Morella pubescens",420636,"Morella",16666,"Myricaceae",205,"4","WAY-01",NA,NA,NA,NA,NA,NA,149,"2011.896"
"1177",151,"T151",1105533,"Weinmannia fagaroides",621985,"Weinmannia",9498,"Cunoniaceae",347,"5","ACJ-01",NA,NA,NA,NA,NA,NA,138,"2014.2"
"1178",1010,"T151",634421,"Meliosma frondosa",403351,"Meliosma",24384,"Sabiaceae",450,"7","ESP-01",NA,NA,NA,NA,NA,NA,218,"2011.915"
"1179",6720,"T151",1107748,"Hevea guianensis",296959,"Hevea",10671,"Euphorbiaceae",415,"6","PAN-03",NA,NA,NA,NA,NA,NA,356,"2014.219"
"1180",7404,"T151",636833,"Caryocar amygdaliforme",99417,"Caryocar",8119,"Caryocaraceae",145,"5","SPD-01",NA,NA,NA,NA,NA,NA,113,"2011.808"
"1181",9557,"T151",1062521,"Mollinedia lanceolata",418246,"Mollinedia",16494,"Monimiaceae",342,"5","SPD-02",NA,NA,NA,NA,NA,NA,141,"2009.033"
"1182",10743,"T151",55423,"Ouratea indet",645422,"Ouratea",17113,"Ochnaceae",352,"7","TAM-05",NA,NA,NA,NA,NA,NA,185,"2011.652"
"1183",11672,"T151",56243,"Annona foetida",31758,"Annona",1074,"Annonaceae",407,"7","TAM-06",NA,NA,NA,NA,NA,NA,171,"2011.6725"
"1184",12258,"T151",635342,"Myrsine coriacea",424739,"Myrsine",16744,"Primulaceae",288,"4","TRU-04",NA,NA,NA,NA,NA,NA,135,"2011.575"
"1185",13317,"T151",633135,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"4","WAY-01",NA,NA,NA,NA,NA,NA,145,"2011.896"
"1186",1572,"T15.1",634983,"Miconia micropetala",411082,"Miconia",16100,"Melastomataceae",414,"1","ESP-01",NA,NA,NA,NA,NA,NA,109,"2011.915"
"1187",10744,"T151.1",55424,"Pourouma guianensis",501230,"Pourouma",8321,"Urticaceae",378,"7","TAM-05",NA,NA,NA,NA,NA,NA,153,"2011.652"
"1188",12047,"T151A",140830,"Iriartea deltoidea",323534,"Iriartea",2617,"Arecaceae",413,"7","TAM-06",NA,NA,NA,NA,NA,NA,134,"2011.6725"
"1189",152,"T152",1105534,"Weinmannia fagaroides",621985,"Weinmannia",9498,"Cunoniaceae",347,"5","ACJ-01",NA,NA,NA,NA,NA,NA,174,"2014.2"
"1190",1011,"T152",634422,"Clethra indet",636995,"Clethra",8686,"Clethraceae",147,"7","ESP-01",NA,NA,NA,NA,NA,NA,238,"2011.915"
"1191",6721,"T152",1107749,"Protium sagotianum",504314,"Protium",7409,"Burseraceae",330,"6","PAN-03",NA,NA,NA,NA,NA,NA,153,"2014.219"
"1192",7405,"T152",636834,"Chrysophyllum indet",652996,"Chrysophyllum",24687,"Sapotaceae",377,"5","SPD-01","SPD-01","T152","sp. 9745(R2T)","Sapotaceae","Chrysophyllum sp. 9745(R2T)",NA,195,"2011.808"
"1193",9558,"T152",1062522,"Mollinedia lanceolata",418246,"Mollinedia",16494,"Monimiaceae",342,"5","SPD-02",NA,NA,NA,NA,NA,NA,115,"2009.033"
"1194",10745,"T152",55425,"Pleurothyrium indet",642957,"Pleurothyrium",14648,"Lauraceae",374,"8","TAM-05",NA,NA,NA,NA,NA,NA,152,"2011.652"
"1195",11673,"T152",56244,"Virola calophylla",618366,"Virola",16691,"Myristicaceae",340,"7","TAM-06",NA,NA,NA,NA,NA,NA,0,"2003.679"
"1196",12259,"T152",635343,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"4","TRU-04",NA,NA,NA,NA,NA,NA,151,"2011.575"
"1197",13318,"T152",633136,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"4","WAY-01",NA,NA,NA,NA,NA,NA,227,"2011.896"
"1198",13061,"T15.2.A",636145,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"1","TRU-04",NA,NA,NA,NA,NA,NA,121,"2011.575"
"1199",153,"T153",1105535,"Clethra cuneata",123323,"Clethra",8686,"Clethraceae",147,"5","ACJ-01",NA,NA,NA,NA,NA,NA,256,"2014.2"
"1200",1012,"T153",634423,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"7","ESP-01",NA,NA,NA,NA,NA,NA,261,"2011.915"
"1201",6722,"T153",1107750,"Schizocalyx obovatus ",735353,"Schizocalyx",23963,"Rubiaceae",455,"6","PAN-03",NA,NA,NA,NA,NA,NA,129,"2014.219"
"1202",7406,"T153",636835,"Lissocarpa indet",643553,"Lissocarpa",15244,"Ebenaceae",432,"5","SPD-01",NA,NA,NA,NA,NA,NA,148,"2011.808"
"1203",9559,"T153",1062523,"Rheedia brasiliensis",519870,"Rheedia",8779,"Clusiaceae",350,"5","SPD-02",NA,NA,NA,NA,NA,NA,206,"2009.033"
"1204",10746,"T153",55426,"Roucheria punctata",527421,"Roucheria",15241,"Linaceae",440,"8","TAM-05",NA,NA,NA,NA,NA,NA,117,"2011.652"
"1205",11674,"T153",56245,"Celtis schippii",104156,"Celtis",26314,"Cannabaceae",294,"7","TAM-06",NA,NA,NA,NA,NA,NA,282,"2011.6725"
"1206",12260,"T153",635344,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"4","TRU-04",NA,NA,NA,NA,NA,NA,110,"2011.575"
"1207",13319,"T153",633137,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"4","WAY-01",NA,NA,NA,NA,NA,NA,139,"2011.896"
"1208",12045,"T153.1",140827,"Rinorea viridifolia",524671,"Rinorea",26681,"Violaceae",341,"7","TAM-06",NA,NA,NA,NA,NA,NA,120,"2011.6725"
"1209",154,"T154",1105536,"Symplocos psiloclada",580080,"Symplocos",26001,"Symplocaceae",124,"5","ACJ-01",NA,NA,NA,NA,NA,NA,134,"2014.2"
"1210",1013,"T154",634424,"Oreopanax microflorous",443378,"Oreopanax",2438,"Araliaceae",368,"7","ESP-01","ESP-01","T154","sp. 9624(R2T)","Araliaceae","Oreopanax sp. 9624(R2T)",NA,165,"2011.915"
"1211",6723,"T154",1107751,"Ocotea insularis",434627,"Ocotea",14636,"Lauraceae",374,"7","PAN-03",NA,NA,NA,NA,NA,NA,112,"2014.219"
"1212",7407,"T154",636836,"Pseudolmedia rigida",505752,"Pseudolmedia",16601,"Moraceae",364,"5","SPD-01",NA,NA,NA,NA,NA,NA,202,"2011.808"
"1213",9560,"T154",1062524,"Rheedia brasiliensis",519870,"Rheedia",8779,"Clusiaceae",350,"5","SPD-02",NA,NA,NA,NA,NA,NA,256,"2009.033"
"1214",10747,"T154",55427,"Roucheria punctata",527421,"Roucheria",15241,"Linaceae",440,"8","TAM-05","TAM-05","T154","columbiana","Linaceae","Roucheria columbiana","Hallier f.",162,"2011.652"
"1215",11675,"T154",56246,"Pseudolmedia laevis",505741,"Pseudolmedia",16601,"Moraceae",364,"7","TAM-06",NA,NA,NA,NA,NA,NA,141,"2011.6725"
"1216",12261,"T154",635345,"Psychotria indet",652207,"Psychotria",23898,"Rubiaceae",455,"4","TRU-04",NA,NA,NA,NA,NA,NA,100,"2011.575"
"1217",13320,"T154",633138,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"4","WAY-01",NA,NA,NA,NA,NA,NA,113,"2011.896"
"1218",1756,"T154.1",635167,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"7","ESP-01",NA,NA,NA,NA,NA,NA,100,"2011.915"
"1219",155,"T155",1105537,"Symplocos quitensis",580089,"Symplocos",26001,"Symplocaceae",124,"5","ACJ-01",NA,NA,NA,NA,NA,NA,349,"2014.2"
"1220",1014,"T155",634425,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"7","ESP-01",NA,NA,NA,NA,NA,NA,148,"2011.915"
"1221",6724,"T155",1107752,"Qualea paraensis",513423,"Qualea",26767,"Vochysiaceae",281,"7","PAN-03",NA,NA,NA,NA,NA,NA,148,"2014.219"
"1222",7408,"T155",636837,"Tapirira indet",629358,"Tapirira",1049,"Anacardiaceae",390,"5","SPD-01",NA,NA,NA,NA,NA,NA,271,"2011.808"
"1223",9561,"T155",1062525,"Tapirira obtusa",583563,"Tapirira",1049,"Anacardiaceae",390,"5","SPD-02",NA,NA,NA,NA,NA,NA,333,"2009.033"
"1224",10748,"T155",55428,"Euterpe precatoria",233220,"Euterpe",2589,"Arecaceae",413,"8","TAM-05",NA,NA,NA,NA,NA,NA,133,"2011.652"
"1225",11676,"T155",56247,"Socratea exorrhiza",560280,"Socratea",2744,"Arecaceae",413,"7","TAM-06",NA,NA,NA,NA,NA,NA,135,"2011.6725"
"1226",12262,"T155",635346,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"4","TRU-04",NA,NA,NA,NA,NA,NA,142,"2011.575"
"1227",13321,"T155",633139,"Escallonia myrtilloides",221221,"Escallonia",24934,"Escalloniaceae",456,"4","WAY-01",NA,NA,NA,NA,NA,NA,0,"2007.51"
"1228",156,"T156",1105538,"Weinmannia auriculata",621930,"Weinmannia",9498,"Cunoniaceae",347,"5","ACJ-01",NA,NA,NA,NA,NA,NA,0,"2014.2"
"1229",1015,"T156",634426,"Miconia micropetala",411082,"Miconia",16100,"Melastomataceae",414,"7","ESP-01",NA,NA,NA,NA,NA,NA,0,"2011.915"
"1230",6725,"T156",1107753,"Inga capitata",319872,"Inga",11884,"Fabaceae",423,"7","PAN-03",NA,NA,NA,NA,NA,NA,212,"2014.219"
"1231",7409,"T156",636838,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"5","SPD-01",NA,NA,NA,NA,NA,NA,107,"2011.808"
"1232",9562,"T156",1062526,"Mollinedia repanda",418283,"Mollinedia",16494,"Monimiaceae",342,"5","SPD-02",NA,NA,NA,NA,NA,NA,121,"2009.033"
"1233",10749,"T156",55429,"Ouratea indet",645422,"Ouratea",17113,"Ochnaceae",352,"8","TAM-05",NA,NA,NA,NA,NA,NA,316,"2011.652"
"1234",11677,"T156",56248,"Pouteria caimito",501369,"Pouteria",24801,"Sapotaceae",377,"7","TAM-06",NA,NA,NA,NA,NA,NA,209,"2011.6725"
"1235",12263,"T156",635347,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"4","TRU-04",NA,NA,NA,NA,NA,NA,116,"2011.575"
"1236",13322,"T156",633140,"Escallonia myrtilloides",221221,"Escallonia",24934,"Escalloniaceae",456,"4","WAY-01",NA,NA,NA,NA,NA,NA,0,"2007.51"
"1237",10750,"T156.1",55430,"Neea divaricata",427145,"Neea",17020,"Nyctaginaceae",358,"8","TAM-05",NA,NA,NA,NA,NA,NA,0,"2011.652"
"1238",11146,"T156.2",261745,"Matayba arborescens",397062,"Matayba",24560,"Sapindaceae",409,"8","TAM-05",NA,NA,NA,NA,NA,NA,107,"2011.652"
"1239",12039,"T156A",140811,"Iriartea deltoidea",323534,"Iriartea",2617,"Arecaceae",413,"7","TAM-06",NA,NA,NA,NA,NA,NA,132,"2011.6725"
"1240",157,"T157",1105539,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"5","ACJ-01",NA,NA,NA,NA,NA,NA,221,"2014.2"
"1241",1016,"T157",634427,"Miconia micropetala",411082,"Miconia",16100,"Melastomataceae",414,"7","ESP-01",NA,NA,NA,NA,NA,NA,135,"2011.915"
"1242",6726,"T157",1107754,"Alchornea triplinervia",18235,"Alchornea",10383,"Euphorbiaceae",415,"7","PAN-03",NA,NA,NA,NA,NA,NA,163,"2014.219"
"1243",7410,"T157",636839,"Mollinedia lanceolata",418246,"Mollinedia",16494,"Monimiaceae",342,"5","SPD-01",NA,NA,NA,NA,NA,NA,0,"2008.683"
"1244",9563,"T157",1062527,"Tapirira guianensis",583557,"Tapirira",1049,"Anacardiaceae",390,"5","SPD-02",NA,NA,NA,NA,NA,NA,237,"2009.033"
"1245",10751,"T157",55431,"Meliosma herbertii",403363,"Meliosma",24384,"Sabiaceae",450,"8","TAM-05",NA,NA,NA,NA,NA,NA,132,"2011.652"
"1246",11678,"T157",56249,"Endlicheria formosa",206005,"Endlicheria",14593,"Lauraceae",374,"7","TAM-06",NA,NA,NA,NA,NA,NA,0,"2003.679"
"1247",12264,"T157",635348,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"4","TRU-04",NA,NA,NA,NA,NA,NA,378,"2011.575"
"1248",13323,"T157",633141,"Escallonia myrtilloides",221221,"Escallonia",24934,"Escalloniaceae",456,"4","WAY-01",NA,NA,NA,NA,NA,NA,0,"2007.51"
"1249",10752,"T157.1",55432,"Pseudolmedia laevigata",505740,"Pseudolmedia",16601,"Moraceae",364,"8","TAM-05",NA,NA,NA,NA,NA,NA,126,"2011.652"
"1250",158,"T158",1105540,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"5","ACJ-01",NA,NA,NA,NA,NA,NA,195,"2014.2"
"1251",1017,"T158",634428,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"7","ESP-01",NA,NA,NA,NA,NA,NA,194,"2011.915"
"1252",6727,"T158",1107755,"Ocotea cuprea",434491,"Ocotea",14636,"Lauraceae",374,"7","PAN-03",NA,NA,NA,NA,NA,NA,140,"2014.219"
"1253",7411,"T158",636840,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"5","SPD-01",NA,NA,NA,NA,NA,NA,0,"2008.683"
"1254",9564,"T158",1062528,"Tapirira obtusa",583563,"Tapirira",1049,"Anacardiaceae",390,"5","SPD-02","SPD-02","T158","obtusa","Anacardiaceae","Tapirira obtusa","(Benth.) J.D. Mitch.",366,"2009.033"
"1255",10753,"T158",55433,"Roucheria punctata",527421,"Roucheria",15241,"Linaceae",440,"8","TAM-05",NA,NA,NA,NA,NA,NA,0,"2005.041"
"1256",11679,"T158",56250,"Iriartea deltoidea",323534,"Iriartea",2617,"Arecaceae",413,"7","TAM-06",NA,NA,NA,NA,NA,NA,241,"2011.6725"
"1257",12265,"T158",635349,"Prunus debilis",504496,"Prunus",23140,"Rosaceae",397,"4","TRU-04",NA,NA,NA,NA,NA,NA,235,"2011.575"
"1258",13324,"T158",633142,"Escallonia myrtilloides",221221,"Escallonia",24934,"Escalloniaceae",456,"4","WAY-01",NA,NA,NA,NA,NA,NA,0,"2007.51"
"1259",13062,"T158.2.A",636146,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"4","TRU-04",NA,NA,NA,NA,NA,NA,105,"2011.575"
"1260",13063,"T158.2.B",636147,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"4","TRU-04",NA,NA,NA,NA,NA,NA,103,"2011.575"
"1261",159,"T159",1105541,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"5","ACJ-01",NA,NA,NA,NA,NA,NA,202,"2014.2"
"1262",1018,"T159",634429,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"7","ESP-01",NA,NA,NA,NA,NA,NA,249,"2011.915"
"1263",6728,"T159",1107756,"Ocotea indet",642945,"Ocotea",14636,"Lauraceae",374,"7","PAN-03",NA,NA,NA,NA,NA,NA,148,"2014.219"
"1264",7412,"T159",636841,"Guatteria indet",629456,"Guatteria",1147,"Annonaceae",407,"5","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"1265",9565,"T159",1062529,"Tapirira obtusa",583563,"Tapirira",1049,"Anacardiaceae",390,"5","SPD-02",NA,NA,NA,NA,NA,NA,304,"2009.033"
"1266",10754,"T159",55434,"Virola mollissima",618401,"Virola",16691,"Myristicaceae",340,"6","TAM-05",NA,NA,NA,NA,NA,NA,0,"2003.701"
"1267",11680,"T159",56251,"Sapium marmieri",536371,"Sapium",10870,"Euphorbiaceae",415,"7","TAM-06",NA,NA,NA,NA,NA,NA,602,"2011.6725"
"1268",12266,"T159",635350,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"4","TRU-04",NA,NA,NA,NA,NA,NA,110,"2011.575"
"1269",13325,"T159",633143,"Oreopanax indet",630747,"Oreopanax",2438,"Araliaceae",368,"4","WAY-01",NA,NA,NA,NA,NA,NA,128,"2011.896"
"1270",8183,"T15A",637612,"Guarea indet",644593,"Guarea",16284,"Meliaceae",376,"1","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"1271",12976,"T15A",636060,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"1","TRU-04",NA,NA,NA,NA,NA,NA,166,"2011.575"
"1272",16,"T16",1105398,"Weinmannia cochensis",621958,"Weinmannia",9498,"Cunoniaceae",347,"1","ACJ-01",NA,NA,NA,NA,NA,NA,171,"2014.2"
"1273",875,"T16",634286,"Clusia trochiformis",124742,"Clusia",8717,"Clusiaceae",350,"1","ESP-01",NA,NA,NA,NA,NA,NA,144,"2011.915"
"1274",3764,"T16",1106849,"Indet indet",655545,"Indet",31330357,"Indet",469,"22","PAN-02",NA,NA,NA,NA,NA,NA,0,"2013.241"
"1275",6586,"T16",1107614,"Qualea paraensis",513423,"Qualea",26767,"Vochysiaceae",281,"1","PAN-03",NA,NA,NA,NA,NA,NA,104,"2014.219"
"1276",7269,"T16",636698,"Guarea indet",644593,"Guarea",16284,"Meliaceae",376,"1","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"1277",9423,"T16",1062387,"Inga killipiana",320119,"Inga",11884,"Fabaceae",423,"1","SPD-02",NA,NA,NA,NA,NA,NA,127,"2009.033"
"1278",10294,"T16",55283,"Micropholis guyanensis",412585,"Micropholis",24761,"Sapotaceae",377,"1","TAM-05",NA,NA,NA,NA,NA,NA,210,"2011.652"
"1279",11172,"T16",56094,"Turpinia occidentalis",606012,"Turpinia",25815,"Staphyleaceae",451,"1","TAM-06",NA,NA,NA,NA,NA,NA,0,"2003.679"
"1280",12123,"T16",635207,"Prunus integrifolia",504565,"Prunus",23140,"Rosaceae",397,"1","TRU-04",NA,NA,NA,NA,NA,NA,118,"2011.575"
"1281",13182,"T16",633000,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"1","WAY-01",NA,NA,NA,NA,NA,NA,239,"2011.896"
"1282",160,"T160",1105542,"Clethra cuneata",123323,"Clethra",8686,"Clethraceae",147,"5","ACJ-01",NA,NA,NA,NA,NA,NA,118,"2014.2"
"1283",1019,"T160",634430,"Oreopanax indet",630747,"Oreopanax",2438,"Araliaceae",368,"7","ESP-01",NA,NA,NA,NA,NA,NA,157,"2011.915"
"1284",6729,"T160",1107757,"Tapirira guianensis",583557,"Tapirira",1049,"Anacardiaceae",390,"7","PAN-03",NA,NA,NA,NA,NA,NA,219,"2014.219"
"1285",7413,"T160",636842,"Mollinedia simulans",418291,"Mollinedia",16494,"Monimiaceae",342,"5","SPD-01",NA,NA,NA,NA,NA,NA,154,"2011.808"
"1286",9566,"T160",1062530,"Elaeagia mariae",198794,"Elaeagia",23474,"Rubiaceae",455,"5","SPD-02",NA,NA,NA,NA,NA,NA,178,"2009.033"
"1287",10475,"T160",55435,"Brosimum guianense",78257,"Brosimum",16530,"Moraceae",364,"2","TAM-05",NA,NA,NA,NA,NA,NA,242,"2011.652"
"1288",11681,"T160",56252,"Endlicheria formosa",206005,"Endlicheria",14593,"Lauraceae",374,"7","TAM-06",NA,NA,NA,NA,NA,NA,0,"2003.679"
"1289",12267,"T160",635351,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"4","TRU-04",NA,NA,NA,NA,NA,NA,178,"2011.575"
